TIMESTAMP,INDEX_NAME,OPEN_INDEX_VAL,HIGH_INDEX_VAL,CLOSE_INDEX_VAL,LOW_INDEX_VAL,TRADED_QTY,TURN_OVER
08-04-2016,NIFTY 50,7542.35,7569.35,7555.2,7526.7,147816460,5981.23
11-04-2016,NIFTY 50,7577.8,7678.8,7671.4,7516.85,185353268,7055.61
12-04-2016,NIFTY 50,7669.25,7717.4,7708.95,7663.35,168508978,6945.44
13-04-2016,NIFTY 50,7777.15,7864.8,7850.45,7772.2,227217288,10071.44
18-04-2016,NIFTY 50,7908.15,7920.6,7914.7,7842.75,190258561,10356.03
20-04-2016,NIFTY 50,7950.05,7950.4,7914.75,7877.55,211630060,10069.83
21-04-2016,NIFTY 50,7953.65,7978.45,7912.05,7884.1,230577117,9613.3
22-04-2016,NIFTY 50,7891.8,7923.35,7899.3,7873.35,188988540,7714.04
25-04-2016,NIFTY 50,7894.8,7911.0,7855.05,7827.0,150776959,7362.13
26-04-2016,NIFTY 50,7828.15,7974.5,7962.65,7822.55,208656803,9686.21
27-04-2016,NIFTY 50,7942.0,7991.0,7979.9,7940.55,213174058,9669.04
28-04-2016,NIFTY 50,7967.4,7992.0,7847.25,7834.45,301485186,14943.3
29-04-2016,NIFTY 50,7844.25,7889.05,7849.8,7788.7,251227047,9872.58
02-05-2016,NIFTY 50,7822.7,7829.8,7805.9,7777.3,150818181,6079.16
03-05-2016,NIFTY 50,7824.8,7890.25,7747.0,7735.15,192271370,8536.83
04-05-2016,NIFTY 50,7724.15,7749.0,7706.55,7697.25,205939089,7816.27
05-05-2016,NIFTY 50,7731.0,7777.55,7735.5,7706.85,190792828,8089.45
06-05-2016,NIFTY 50,7717.65,7738.9,7733.45,7678.35,168662226,6296.51
09-05-2016,NIFTY 50,7755.25,7873.65,7866.05,7753.55,165616829,7559.77
10-05-2016,NIFTY 50,7873.55,7896.9,7887.8,7837.7,166957276,7306.72
11-05-2016,NIFTY 50,7804.65,7893.1,7848.85,7780.9,220712496,9394.05
12-05-2016,NIFTY 50,7871.45,7916.05,7900.4,7849.65,157444918,7171.91
13-05-2016,NIFTY 50,7881.0,7881.0,7814.9,7784.2,185061782,10152.08
16-05-2016,NIFTY 50,7831.2,7873.9,7860.75,7772.15,211547775,7790.24
17-05-2016,NIFTY 50,7896.85,7940.1,7890.75,7879.7,189140810,8195.95
18-05-2016,NIFTY 50,7846.75,7882.05,7870.15,7810.75,161169418,7333.13
19-05-2016,NIFTY 50,7875.5,7876.2,7783.4,7766.8,175711829,7163.38
20-05-2016,NIFTY 50,7792.2,7812.4,7749.7,7735.75,161889432,6798.89
23-05-2016,NIFTY 50,7813.95,7820.6,7731.05,7722.2,177347948,7141.74
24-05-2016,NIFTY 50,7738.05,7761.55,7748.85,7715.8,151538169,6119.23
25-05-2016,NIFTY 50,7811.8,7941.2,7934.9,7809.3,181636649,8202.39
26-05-2016,NIFTY 50,7974.45,8083.0,8069.65,7948.5,272456307,12422.0
27-05-2016,NIFTY 50,8081.95,8164.2,8156.65,8077.05,268963949,10607.22
30-05-2016,NIFTY 50,8166.5,8200.0,8178.5,8150.8,255086293,9199.38
31-05-2016,NIFTY 50,8209.85,8213.6,8160.1,8134.3,485645737,21491.53
01-06-2016,NIFTY 50,8179.2,8215.35,8179.95,8171.05,200371829,8408.53
02-06-2016,NIFTY 50,8156.9,8229.5,8218.95,8154.75,187316365,8389.69
03-06-2016,NIFTY 50,8246.2,8262.0,8220.8,8209.85,390652017,10762.52
06-06-2016,NIFTY 50,8228.75,8234.7,8201.05,8186.05,176885226,7657.92
07-06-2016,NIFTY 50,8235.55,8294.95,8266.45,8216.4,249365706,10462.49
08-06-2016,NIFTY 50,8285.5,8288.9,8273.05,8252.05,179710369,7614.02
09-06-2016,NIFTY 50,8273.35,8273.35,8203.6,8184.6,180293039,7973.1
10-06-2016,NIFTY 50,8180.25,8265.6,8170.05,8162.85,187757375,7853.83
13-06-2016,NIFTY 50,8102.25,8125.25,8110.6,8063.9,174916286,7343.99
14-06-2016,NIFTY 50,8134.4,8134.95,8108.85,8069.5,150042362,6003.23
15-06-2016,NIFTY 50,8139.4,8213.2,8206.6,8123.15,174953935,6945.89
16-06-2016,NIFTY 50,8180.65,8180.65,8140.75,8074.45,195028743,7764.57
17-06-2016,NIFTY 50,8176.65,8195.25,8170.2,8135.8,171842760,7741.9
20-06-2016,NIFTY 50,8115.75,8244.15,8238.5,8107.35,173750792,7392.97
21-06-2016,NIFTY 50,8255.4,8257.25,8219.9,8202.15,141161921,5978.26
22-06-2016,NIFTY 50,8213.65,8238.35,8203.7,8153.25,140268297,6377.69
23-06-2016,NIFTY 50,8201.15,8285.6,8270.45,8188.3,158852677,6805.86
24-06-2016,NIFTY 50,8029.1,8100.7,8088.6,7927.05,306803641,13263.08
27-06-2016,NIFTY 50,8039.35,8120.65,8094.7,8039.35,167462711,7614.06
28-06-2016,NIFTY 50,8096.05,8146.35,8127.85,8086.85,175724276,7777.39
29-06-2016,NIFTY 50,8173.1,8212.4,8204.0,8157.65,151499716,6940.87
30-06-2016,NIFTY 50,8260.25,8308.15,8287.75,8242.1,288031935,12346.32
01-07-2016,NIFTY 50,8313.05,8356.75,8328.35,8308.65,170581881,7358.38
04-07-2016,NIFTY 50,8376.75,8398.45,8370.7,8364.7,158955823,6662.92
05-07-2016,NIFTY 50,8379.3,8381.45,8335.95,8319.95,143253937,5976.01
07-07-2016,NIFTY 50,8342.0,8361.95,8337.9,8317.7,160327315,7592.94
08-07-2016,NIFTY 50,8350.0,8353.3,8323.2,8287.55,142159935,6886.33
11-07-2016,NIFTY 50,8413.35,8475.25,8467.9,8407.05,154399933,7576.69
12-07-2016,NIFTY 50,8502.6,8526.6,8521.05,8479.2,189339750,7873.74
13-07-2016,NIFTY 50,8540.45,8550.25,8519.5,8493.55,201492184,8284.38
14-07-2016,NIFTY 50,8515.75,8571.4,8565.0,8500.7,158738499,6890.07
15-07-2016,NIFTY 50,8565.45,8594.8,8541.4,8510.05,228598684,12375.84
18-07-2016,NIFTY 50,8564.05,8587.1,8508.7,8494.35,169400452,8200.06
19-07-2016,NIFTY 50,8514.3,8540.05,8528.55,8476.7,173050805,7928.14
20-07-2016,NIFTY 50,8515.45,8569.9,8565.85,8512.55,165349380,7936.36
21-07-2016,NIFTY 50,8582.7,8585.25,8510.1,8503.45,154575685,7399.71
22-07-2016,NIFTY 50,8519.65,8548.95,8541.2,8489.8,147619642,6504.0
25-07-2016,NIFTY 50,8519.95,8641.15,8635.65,8517.2,154631398,7850.12
26-07-2016,NIFTY 50,8633.75,8644.9,8590.65,8577.15,159563469,8765.45
27-07-2016,NIFTY 50,8599.4,8665.0,8615.8,8572.05,189796380,10885.88
28-07-2016,NIFTY 50,8636.95,8674.7,8666.3,8625.25,240721865,12998.06
29-07-2016,NIFTY 50,8668.3,8670.35,8638.5,8631.15,161935155,8428.8
01-08-2016,NIFTY 50,8654.3,8711.3,8636.55,8590.5,194186858,9881.67
02-08-2016,NIFTY 50,8647.45,8687.2,8622.9,8611.4,174556789,8652.31
03-08-2016,NIFTY 50,8635.2,8635.45,8544.85,8529.6,168033073,8507.82
04-08-2016,NIFTY 50,8599.95,8601.4,8551.1,8518.15,169780463,7399.03
05-08-2016,NIFTY 50,8600.2,8689.4,8683.15,8590.15,162784913,7635.01
08-08-2016,NIFTY 50,8712.85,8723.5,8711.35,8697.6,177877012,7862.15
09-08-2016,NIFTY 50,8727.8,8728.35,8678.25,8638.2,206261255,9111.4
10-08-2016,NIFTY 50,8686.7,8690.1,8575.3,8564.6,178963496,8206.18
11-08-2016,NIFTY 50,8572.8,8601.15,8592.15,8540.05,195114539,8634.8
12-08-2016,NIFTY 50,8605.45,8684.3,8672.15,8604.45,272014034,11998.86
16-08-2016,NIFTY 50,8670.25,8682.35,8642.55,8600.45,231771409,10937.35
17-08-2016,NIFTY 50,8639.8,8667.1,8624.05,8603.6,179540691,8161.38
18-08-2016,NIFTY 50,8648.85,8690.7,8673.25,8645.05,169431656,7900.6
19-08-2016,NIFTY 50,8694.3,8696.6,8666.9,8647.1,197770568,8354.88
22-08-2016,NIFTY 50,8667.0,8684.85,8629.15,8614.0,156976546,7394.57
23-08-2016,NIFTY 50,8628.35,8642.15,8632.6,8580.0,193302503,7309.82
24-08-2016,NIFTY 50,8648.5,8661.05,8650.3,8620.9,154168043,7199.72
25-08-2016,NIFTY 50,8668.85,8683.05,8592.2,8583.65,219736214,10508.32
26-08-2016,NIFTY 50,8614.35,8622.95,8572.55,8547.55,152146666,7153.37
29-08-2016,NIFTY 50,8583.75,8622.0,8607.45,8543.75,133723771,6857.99
30-08-2016,NIFTY 50,8646.75,8750.6,8744.35,8642.25,154828719,8392.76
31-08-2016,NIFTY 50,8754.05,8819.2,8786.2,8754.05,373422334,22534.29
01-09-2016,NIFTY 50,8793.6,8813.25,8774.65,8759.95,246336047,9653.93
02-09-2016,NIFTY 50,8796.35,8824.1,8809.65,8768.2,197385217,8231.93
06-09-2016,NIFTY 50,8852.7,8950.85,8943.0,8848.45,201617132,9571.31
07-09-2016,NIFTY 50,8968.7,8968.7,8917.95,8913.35,299145644,11430.95
08-09-2016,NIFTY 50,8915.5,8960.35,8952.5,8896.0,223937056,10773.98
09-09-2016,NIFTY 50,8934.3,8939.15,8866.7,8858.7,181344327,9976.28
12-09-2016,NIFTY 50,8732.95,8746.95,8715.6,8699.4,190199613,9248.73
14-09-2016,NIFTY 50,8710.65,8739.85,8726.6,8688.9,189984289,9112.57
15-09-2016,NIFTY 50,8743.85,8751.95,8742.55,8704.35,149889703,7347.34
16-09-2016,NIFTY 50,8780.85,8847.65,8779.85,8750.5,274039556,14430.63
19-09-2016,NIFTY 50,8788.45,8824.3,8808.4,8774.2,135814177,7364.64
20-09-2016,NIFTY 50,8816.1,8816.45,8775.9,8759.3,140718486,7035.07
21-09-2016,NIFTY 50,8790.3,8826.85,8777.15,8757.3,153441330,7572.41
22-09-2016,NIFTY 50,8873.35,8893.35,8867.45,8837.8,178136644,9305.56
23-09-2016,NIFTY 50,8880.75,8885.2,8831.55,8820.3,191618169,9793.98
26-09-2016,NIFTY 50,8807.9,8809.55,8723.05,8715.1,169050086,8518.5
27-09-2016,NIFTY 50,8748.9,8768.5,8706.4,8690.5,156100521,7446.12
28-09-2016,NIFTY 50,8711.2,8767.05,8745.15,8703.15,170643694,8348.19
29-09-2016,NIFTY 50,8792.7,8800.65,8591.25,8558.25,384395249,19467.3
30-09-2016,NIFTY 50,8581.5,8637.15,8611.15,8555.2,187333285,8849.27
03-10-2016,NIFTY 50,8666.15,8745.2,8738.1,8635.0,141472076,7173.62
04-10-2016,NIFTY 50,8770.0,8783.65,8769.15,8736.1,189990151,8251.59
05-10-2016,NIFTY 50,8806.35,8806.95,8743.95,8731.4,162103951,6866.33
06-10-2016,NIFTY 50,8768.7,8781.15,8709.55,8684.65,168713605,8114.93
07-10-2016,NIFTY 50,8721.7,8723.7,8697.6,8663.8,155053800,8144.3
10-10-2016,NIFTY 50,8735.35,8745.8,8708.8,8703.95,111794053,5159.83
13-10-2016,NIFTY 50,8671.5,8681.55,8573.35,8541.35,218861324,10581.55
14-10-2016,NIFTY 50,8594.0,8604.45,8583.4,8549.8,167848947,9613.47
17-10-2016,NIFTY 50,8612.95,8615.4,8520.4,8506.15,203516577,8590.35
18-10-2016,NIFTY 50,8556.05,8685.1,8677.9,8555.9,216626083,9162.11
19-10-2016,NIFTY 50,8697.5,8698.75,8659.1,8636.7,177397872,7790.01
20-10-2016,NIFTY 50,8693.35,8727.0,8699.4,8678.3,165952091,7120.32
21-10-2016,NIFTY 50,8708.6,8709.1,8693.05,8652.05,162162047,8022.44
24-10-2016,NIFTY 50,8709.85,8736.95,8708.95,8684.15,161966274,6876.28
25-10-2016,NIFTY 50,8721.7,8722.65,8691.3,8663.45,195696479,8718.02
26-10-2016,NIFTY 50,8657.3,8657.3,8615.25,8596.6,226133074,9696.9
27-10-2016,NIFTY 50,8607.1,8624.85,8615.25,8550.25,250336333,12300.53
28-10-2016,NIFTY 50,8625.0,8653.75,8638.0,8581.75,180906084,8953.72
30-10-2016,NIFTY 50,8672.35,8678.25,8625.7,8616.25,16610872,805.89
01-11-2016,NIFTY 50,8653.15,8669.6,8626.25,8614.5,170068995,8441.3
02-11-2016,NIFTY 50,8542.8,8549.5,8514.0,8504.85,160130480,7683.07
03-11-2016,NIFTY 50,8499.85,8537.65,8484.95,8476.15,175773254,7558.06
04-11-2016,NIFTY 50,8503.6,8504.0,8433.75,8400.25,231783152,11798.48
07-11-2016,NIFTY 50,8535.75,8535.85,8497.05,8481.45,178070534,8436.7
08-11-2016,NIFTY 50,8540.0,8559.4,8543.55,8480.1,201759648,8515.57
09-11-2016,NIFTY 50,8067.5,8476.2,8432.0,8002.25,323968654,15536.37
10-11-2016,NIFTY 50,8555.6,8598.45,8525.75,8510.7,271196930,12386.39
11-11-2016,NIFTY 50,8456.65,8460.6,8296.3,8284.95,275221694,12485.11
15-11-2016,NIFTY 50,8284.85,8288.55,8108.45,8093.2,370298063,17387.22
16-11-2016,NIFTY 50,8205.65,8210.05,8111.6,8089.4,277801233,13705.03
17-11-2016,NIFTY 50,8105.1,8151.25,8079.95,8060.3,197183084,8713.06
18-11-2016,NIFTY 50,8097.55,8128.95,8074.1,8048.3,166199545,7901.64
21-11-2016,NIFTY 50,8102.1,8102.45,7929.1,7916.4,225608889,9199.11
22-11-2016,NIFTY 50,7989.15,8019.05,8002.3,7938.15,216677654,9000.44
23-11-2016,NIFTY 50,8051.2,8055.2,8033.3,7973.1,186602328,8681.67
24-11-2016,NIFTY 50,8011.8,8024.85,7965.5,7952.55,268619026,11868.11
25-11-2016,NIFTY 50,8007.95,8122.25,8114.3,7976.75,183355873,8920.79
28-11-2016,NIFTY 50,8080.65,8146.5,8126.9,8066.5,195595287,8666.87
29-11-2016,NIFTY 50,8131.55,8197.35,8142.15,8128.7,195618384,8486.32
30-11-2016,NIFTY 50,8172.15,8234.25,8224.5,8139.25,255725357,14473.78
01-12-2016,NIFTY 50,8244.0,8250.8,8192.9,8185.05,162597213,7720.96
02-12-2016,NIFTY 50,8153.55,8159.3,8086.8,8070.05,176767415,8050.5
05-12-2016,NIFTY 50,8088.75,8141.9,8128.75,8056.85,130435865,6432.02
06-12-2016,NIFTY 50,8153.15,8178.7,8143.15,8130.85,118854323,5417.56
07-12-2016,NIFTY 50,8168.4,8190.45,8102.05,8077.5,175024334,7900.03
08-12-2016,NIFTY 50,8152.1,8256.25,8246.85,8151.75,146857616,7275.01
09-12-2016,NIFTY 50,8271.7,8274.95,8261.75,8241.95,154344775,6866.81
12-12-2016,NIFTY 50,8230.65,8230.65,8170.8,8154.45,111432551,5026.02
13-12-2016,NIFTY 50,8196.15,8228.85,8221.8,8155.8,189739559,8976.54
14-12-2016,NIFTY 50,8229.35,8229.4,8182.45,8165.1,149132520,6763.63
15-12-2016,NIFTY 50,8128.4,8225.9,8153.6,8121.95,187425988,8579.44
16-12-2016,NIFTY 50,8178.2,8178.7,8139.45,8127.45,209268331,9854.07
19-12-2016,NIFTY 50,8126.0,8132.5,8104.35,8094.85,110669713,5272.2
20-12-2016,NIFTY 50,8110.6,8124.1,8082.4,8062.75,132026742,6296.67
21-12-2016,NIFTY 50,8105.85,8112.55,8061.3,8053.25,127543733,6304.6
22-12-2016,NIFTY 50,8043.85,8046.45,7979.1,7964.95,126409580,6206.58
23-12-2016,NIFTY 50,7972.5,8022.6,7985.75,7942.05,127921701,5907.28
26-12-2016,NIFTY 50,7965.1,7970.05,7908.25,7893.8,110171222,4808.67
27-12-2016,NIFTY 50,7915.05,8044.65,8032.85,7903.7,122463312,5282.66
28-12-2016,NIFTY 50,8047.55,8100.55,8034.85,8028.4,130580701,5816.34
29-12-2016,NIFTY 50,8030.6,8111.1,8103.6,8020.8,183984077,7635.4
30-12-2016,NIFTY 50,8119.65,8197.0,8185.8,8114.75,131457250,5800.7
02-01-2017,NIFTY 50,8210.1,8212.0,8179.5,8133.8,122016111,5255.49
03-01-2017,NIFTY 50,8196.05,8219.1,8192.25,8148.6,131186021,6053.67
04-01-2017,NIFTY 50,8202.65,8218.5,8190.5,8180.9,136476345,6543.13
05-01-2017,NIFTY 50,8226.65,8282.65,8273.8,8223.7,163957452,8180.68
06-01-2017,NIFTY 50,8281.85,8306.85,8243.8,8233.25,143689850,7298.74
09-01-2017,NIFTY 50,8259.35,8263.0,8236.05,8227.75,102211190,5197.62
10-01-2017,NIFTY 50,8262.7,8293.8,8288.6,8261.0,147312927,6904.57
11-01-2017,NIFTY 50,8327.8,8389.0,8380.65,8322.25,192285417,8938.68
12-01-2017,NIFTY 50,8391.05,8417.2,8407.2,8382.3,177948383,7359.24
13-01-2017,NIFTY 50,8457.65,8461.05,8400.35,8373.15,190949616,9156.16
16-01-2017,NIFTY 50,8390.95,8426.7,8412.8,8374.4,127938836,6043.67
17-01-2017,NIFTY 50,8415.05,8440.9,8398.0,8378.3,125781216,6389.21
18-01-2017,NIFTY 50,8403.85,8460.3,8417.0,8397.4,168867039,7411.23
19-01-2017,NIFTY 50,8418.4,8445.15,8435.1,8404.05,170956149,7324.14
20-01-2017,NIFTY 50,8404.35,8423.65,8349.35,8340.95,208901233,9014.51
23-01-2017,NIFTY 50,8329.6,8404.15,8391.5,8327.2,200993100,8664.94
24-01-2017,NIFTY 50,8407.05,8480.95,8475.8,8398.15,184745781,8524.17
25-01-2017,NIFTY 50,8499.45,8612.6,8602.75,8493.95,301490150,13901.89
27-01-2017,NIFTY 50,8610.5,8672.7,8641.25,8606.9,283905821,11568.92
30-01-2017,NIFTY 50,8635.55,8662.6,8632.75,8617.75,314110760,9333.49
31-01-2017,NIFTY 50,8629.45,8631.75,8561.3,8552.4,537110119,14721.17
01-02-2017,NIFTY 50,8570.35,8722.4,8716.4,8537.5,337797412,13494.05
02-02-2017,NIFTY 50,8724.75,8757.6,8734.25,8685.8,292329202,11555.02
03-02-2017,NIFTY 50,8735.15,8748.25,8740.95,8707.75,196936238,8193.45
06-02-2017,NIFTY 50,8785.45,8814.1,8801.05,8770.2,200403782,8701.51
07-02-2017,NIFTY 50,8805.7,8809.3,8768.3,8741.05,233294532,9060.63
08-02-2017,NIFTY 50,8774.55,8791.25,8769.05,8715.0,225485726,9110.24
09-02-2017,NIFTY 50,8795.55,8821.4,8778.4,8724.1,193282248,8972.67
10-02-2017,NIFTY 50,8812.35,8822.1,8793.55,8771.2,232947341,10320.17
13-02-2017,NIFTY 50,8819.8,8826.9,8805.05,8754.2,211180353,8659.48
14-02-2017,NIFTY 50,8819.9,8820.45,8792.3,8772.5,194133563,8494.44
15-02-2017,NIFTY 50,8778.95,8807.9,8724.7,8712.85,222828919,10472.37
16-02-2017,NIFTY 50,8739.0,8783.95,8778.0,8719.6,190277738,9695.63
17-02-2017,NIFTY 50,8883.7,8896.45,8821.7,8804.25,307526025,23432.58
20-02-2017,NIFTY 50,8818.55,8886.25,8879.2,8809.8,173022362,7833.53
21-02-2017,NIFTY 50,8890.75,8920.8,8907.85,8860.95,181091326,8863.71
22-02-2017,NIFTY 50,8931.6,8960.75,8926.9,8905.25,254677956,13514.08
23-02-2017,NIFTY 50,8956.4,8982.15,8939.5,8927.55,388874096,17243.08
27-02-2017,NIFTY 50,8943.7,8951.8,8896.7,8888.65,195847099,10388.83
28-02-2017,NIFTY 50,8898.95,8914.75,8879.6,8867.6,302722890,13819.57
01-03-2017,NIFTY 50,8904.4,8960.8,8945.8,8898.6,212328974,9681.99
02-03-2017,NIFTY 50,8982.85,8992.5,8899.75,8879.8,225608140,10075.19
03-03-2017,NIFTY 50,8883.5,8907.1,8897.55,8860.1,208915878,9783.57
06-03-2017,NIFTY 50,8915.1,8967.8,8963.45,8914.0,180194586,8955.06
07-03-2017,NIFTY 50,8977.75,8977.85,8946.9,8932.8,178827506,8149.28
08-03-2017,NIFTY 50,8950.7,8957.05,8924.3,8891.95,183325544,9489.36
09-03-2017,NIFTY 50,8914.5,8945.8,8927.0,8899.5,176810453,8493.21
10-03-2017,NIFTY 50,8953.7,8975.7,8934.55,8903.95,157419999,7385.28
14-03-2017,NIFTY 50,9091.65,9122.75,9087.0,9060.5,278726933,14087.57
15-03-2017,NIFTY 50,9086.85,9106.55,9084.8,9075.5,248033251,9671.51
16-03-2017,NIFTY 50,9129.65,9158.45,9153.7,9128.55,215096446,9275.05
17-03-2017,NIFTY 50,9207.8,9218.4,9160.05,9147.6,295554265,13226.29
20-03-2017,NIFTY 50,9166.95,9167.6,9126.85,9116.3,342395900,9251.16
21-03-2017,NIFTY 50,9133.95,9147.75,9121.5,9087.2,255396073,10191.6
22-03-2017,NIFTY 50,9047.2,9072.9,9030.45,9019.3,239463699,10065.92
23-03-2017,NIFTY 50,9048.75,9099.05,9086.3,9048.6,197705274,8699.36
24-03-2017,NIFTY 50,9104.0,9133.55,9108.0,9089.4,210021581,8853.03
27-03-2017,NIFTY 50,9093.45,9094.85,9045.2,9024.65,209036051,8921.57
28-03-2017,NIFTY 50,9081.5,9110.4,9100.8,9079.8,188985603,8139.28
29-03-2017,NIFTY 50,9128.7,9153.15,9143.8,9109.1,250902906,11089.43
30-03-2017,NIFTY 50,9142.6,9183.15,9173.75,9136.35,333410368,15585.42
31-03-2017,NIFTY 50,9158.9,9191.7,9173.75,9152.1,196771674,10955.05
03-04-2017,NIFTY 50,9220.6,9245.35,9237.85,9192.4,143444541,8337.06
05-04-2017,NIFTY 50,9264.4,9273.9,9265.15,9215.4,190529461,11461.96
06-04-2017,NIFTY 50,9245.8,9267.95,9261.95,9218.85,191937207,10332.6
07-04-2017,NIFTY 50,9223.7,9250.5,9198.3,9188.1,195918747,10217.13
10-04-2017,NIFTY 50,9225.6,9225.65,9181.45,9174.85,139968750,8140.08
11-04-2017,NIFTY 50,9184.55,9242.7,9237.0,9172.85,206261727,9385.2
12-04-2017,NIFTY 50,9242.5,9246.4,9203.45,9161.8,166755013,8412.97
13-04-2017,NIFTY 50,9202.5,9202.65,9150.8,9144.95,171695600,8908.17
17-04-2017,NIFTY 50,9144.75,9160.0,9139.3,9120.25,132244225,6473.27
18-04-2017,NIFTY 50,9163.0,9217.9,9105.15,9095.45,179569574,8527.5
19-04-2017,NIFTY 50,9112.2,9120.5,9103.5,9075.15,179117382,8950.27
20-04-2017,NIFTY 50,9108.1,9143.9,9136.4,9102.65,175629897,8843.5
21-04-2017,NIFTY 50,9179.1,9183.65,9119.4,9088.75,159981265,8476.63
24-04-2017,NIFTY 50,9135.35,9225.4,9217.95,9130.55,172908048,9720.75
25-04-2017,NIFTY 50,9273.05,9309.2,9306.6,9250.35,173896951,10426.02
26-04-2017,NIFTY 50,9336.2,9367.0,9351.85,9301.35,191395120,10483.32
27-04-2017,NIFTY 50,9359.15,9367.15,9342.15,9322.65,215881711,12910.38
28-04-2017,NIFTY 50,9340.95,9342.65,9304.05,9282.25,167229353,8673.32
02-05-2017,NIFTY 50,9339.85,9352.55,9313.8,9269.9,166558241,9110.59
03-05-2017,NIFTY 50,9344.7,9346.3,9311.95,9298.4,156342492,7975.14
04-05-2017,NIFTY 50,9360.95,9365.65,9359.9,9323.25,277895923,12379.74
05-05-2017,NIFTY 50,9374.55,9377.1,9285.3,9272.0,239133531,10466.68
08-05-2017,NIFTY 50,9311.45,9338.7,9314.05,9297.95,179709949,8300.22
09-05-2017,NIFTY 50,9337.35,9338.95,9316.85,9307.7,136417428,7504.66
10-05-2017,NIFTY 50,9339.65,9414.75,9407.3,9336.0,157363135,8619.06
11-05-2017,NIFTY 50,9448.6,9450.65,9422.4,9411.3,176439840,9289.89
12-05-2017,NIFTY 50,9436.65,9437.75,9400.9,9372.55,159079418,9813.47
15-05-2017,NIFTY 50,9433.55,9449.25,9445.4,9423.1,145163953,7790.97
16-05-2017,NIFTY 50,9461.0,9517.2,9512.25,9456.35,171709433,9209.89
17-05-2017,NIFTY 50,9517.6,9532.6,9525.75,9486.1,211856040,10726.23
18-05-2017,NIFTY 50,9453.2,9489.1,9429.45,9418.1,199340647,10782.46
19-05-2017,NIFTY 50,9469.9,9505.75,9427.9,9390.75,259861396,11544.77
22-05-2017,NIFTY 50,9480.25,9498.65,9438.25,9427.9,202874757,9432.97
23-05-2017,NIFTY 50,9445.05,9448.05,9386.15,9370.0,231345629,11553.27
24-05-2017,NIFTY 50,9410.9,9431.9,9360.55,9341.65,218265181,11045.95
25-05-2017,NIFTY 50,9384.05,9523.3,9509.75,9379.2,298147347,16964.26
26-05-2017,NIFTY 50,9507.75,9604.9,9595.1,9495.4,225647631,11204.36
29-05-2017,NIFTY 50,9560.05,9637.75,9604.9,9547.7,242266034,12484.61
30-05-2017,NIFTY 50,9590.65,9635.3,9624.55,9581.2,199894193,9765.4
31-05-2017,NIFTY 50,9636.55,9649.6,9621.25,9609.25,427053433,19605.94
01-06-2017,NIFTY 50,9603.55,9634.65,9616.1,9589.9,181533283,9482.61
02-06-2017,NIFTY 50,9657.15,9673.5,9653.5,9637.45,167195027,8564.3
05-06-2017,NIFTY 50,9656.3,9687.2,9675.1,9640.7,131685021,7192.24
06-06-2017,NIFTY 50,9704.25,9709.3,9637.15,9630.2,150379695,8416.55
07-06-2017,NIFTY 50,9663.95,9678.55,9663.9,9630.55,165669924,8989.36
08-06-2017,NIFTY 50,9682.4,9688.7,9647.25,9641.5,160165459,8822.63
09-06-2017,NIFTY 50,9638.55,9676.25,9668.25,9608.15,163897548,9078.71
12-06-2017,NIFTY 50,9646.7,9647.05,9616.4,9598.5,145786938,7686.89
13-06-2017,NIFTY 50,9615.55,9654.15,9606.9,9595.4,133734363,7056.83
14-06-2017,NIFTY 50,9621.55,9627.4,9618.15,9580.45,187378750,10540.68
15-06-2017,NIFTY 50,9617.9,9621.4,9578.05,9560.8,176423424,9868.08
16-06-2017,NIFTY 50,9595.45,9615.85,9588.05,9565.5,219808528,11920.62
19-06-2017,NIFTY 50,9626.4,9673.3,9657.55,9614.9,146146062,8144.36
20-06-2017,NIFTY 50,9670.5,9676.5,9653.5,9643.75,164437226,8476.67
21-06-2017,NIFTY 50,9648.1,9650.45,9633.6,9608.6,148490556,8023.4
22-06-2017,NIFTY 50,9642.65,9698.85,9630.0,9617.75,204888654,10738.45
23-06-2017,NIFTY 50,9643.25,9647.65,9574.95,9565.3,180580579,9092.74
27-06-2017,NIFTY 50,9594.05,9615.4,9511.4,9473.45,209593904,11084.51
28-06-2017,NIFTY 50,9520.2,9522.5,9491.25,9474.35,177652206,9103.73
29-06-2017,NIFTY 50,9522.95,9575.8,9504.1,9493.8,267283587,13395.85
30-06-2017,NIFTY 50,9478.5,9535.8,9520.9,9448.75,185202600,8783.59
03-07-2017,NIFTY 50,9587.95,9624.0,9615.0,9543.55,188690599,8720.76
04-07-2017,NIFTY 50,9645.9,9650.65,9613.3,9595.5,149313755,7774.69
05-07-2017,NIFTY 50,9619.75,9643.65,9637.6,9607.35,134849476,7311.1
06-07-2017,NIFTY 50,9653.6,9700.7,9674.55,9639.95,152001940,7539.21
07-07-2017,NIFTY 50,9670.35,9684.25,9665.8,9642.65,146232151,8514.53
10-07-2017,NIFTY 50,9719.3,9782.15,9771.05,9646.45,40142973,1920.78
11-07-2017,NIFTY 50,9797.45,9830.05,9786.05,9778.85,185322358,9908.41
12-07-2017,NIFTY 50,9807.3,9824.95,9816.1,9787.7,150045594,7966.44
13-07-2017,NIFTY 50,9855.8,9897.25,9891.7,9853.45,186866752,10244.56
14-07-2017,NIFTY 50,9913.3,9913.3,9886.35,9845.45,164456602,9187.71
17-07-2017,NIFTY 50,9908.15,9928.2,9915.95,9894.7,168596771,8310.48
18-07-2017,NIFTY 50,9832.7,9885.35,9827.15,9792.05,303007860,13184.22
